-0.443relationship=Husband-0.442marital-status=Married-civ-spouse+0.335marital-status=Never-married+0.289sex-0.24age...,'0.48 native-country=United-States+0.401race=White-0.4race=Asian-Pac-Islander-0.225native-country=Philippines-0.19race=Black...',-0.324workclass=Private+0.286age+0.275marital-status=Divorced-0.258relationship=Own-child+0.253sex...,0.357education-num+0.313marital-status=Never-married+0.299race=Asian-Pac-Islander-0.274relationship=Unmarried+0.252relationship=Own-child...,'-0.51race=Black+0.405race=White-0.351native-country=United-States+0.28 relationship=Not-in-family+0.186native-country=Mexico...',0.482workclass=Private-0.337workclass=Self-emp-not-inc-0.3occupation=Farming-fishing-0.24workclass=Local-gov+0.228relationship=Wife...,-0.465relationship=Wife+0.367relationship=Not-in-family+0.299hours-per-week-0.299sex+0.213marital-status=Divorced...,0.374workclass=Self-emp-not-inc+0.312occupation=Farming-fishing-0.285occupation=Prof-specialty-0.285fnlwgt+0.256race=Asian-Pac-Islander...,0.382occupation=Exec-managerial+0.345workclass=Self-emp-inc+0.282occupation=Sales-0.277workclass=Local-gov-0.24occupation=Protective-serv...,0.434occupation=Adm-clerical-0.413occupation=Prof-specialty+0.337workclass=Federal-gov-0.246marital-status=Widowed-0.22workclass=Self-emp-not-inc...,0.386relationship=Unmarried-0.313relationship=Not-in-family-0.3relationship=Wife+0.256occupation=Sales+0.237marital-status=Separated...,0.396occupation=Priv-house-serv+0.293marital-status=Widowed+0.278native-country=Guatemala+0.267occupation=Exec-managerial-0.245occupation=Prof-specialty...,-0.48race=Other-0.328native-country=Dominican-Republic+0.197relationship=Wife+0.189occupation=Other-service-0.177workclass=Federal-gov...,-0.411occupation=Other-service-0.264race=Other+0.256occupation=Priv-house-serv-0.238occupation=Exec-managerial+0.235workclass=Federal-gov...,'0.354occupation=Sales+0.276occupation=Protective-serv-0.249workclass=Federal-gov-0.238occupation=Other-service+0.23 relationship=Other-relative...',-0.447occupation=Craft-repair+0.416occupation=Machine-op-inspct-0.233occupation=Priv-house-serv-0.225occupation=Sales-0.224native-country=Guatemala...,0.404relationship=Other-relative-0.282occupation=Sales+0.257occupation=Handlers-cleaners-0.249occupation=Transport-moving+0.231occupation=Exec-managerial...,0.337marital-status=Married-spouse-absent-0.257occupation=Tech-support-0.234capital-loss-0.224occupation=Priv-house-serv+0.213occupation=Sales...,0.372capital-loss-0.271capital-gain+0.267native-country=Holand-Netherlands+0.266relationship=Other-relative+0.224workclass=State-gov...,0.467occupation=Transport-moving-0.374occupation=Craft-repair-0.283occupation=Machine-op-inspct+0.276marital-status=Married-spouse-absent+0.224occupation=Handlers-cleaners...,'0.492workclass=State-gov-0.291race=Amer-Indian-Eskimo+0.23 marital-status=Separated-0.226workclass=Local-gov-0.222occupation=Handlers-cleaners...',0.329race=Amer-Indian-Eskimo+0.306capital-loss+0.292native-country=Holand-Netherlands-0.282occupation=Tech-support+0.234occupation=Machine-op-inspct...,'-0.439marital-status=Separated+0.27 workclass=State-gov+0.254native-country=Haiti-0.225capital-loss-0.21fnlwgt...',0.531occupation=Tech-support-0.287occupation=Transport-moving+0.254native-country=Hong+0.247native-country=Germany+0.222race=Amer-Indian-Eskimo...,'0.321occupation=Armed-Forces-0.263marital-status=Widowed+0.241native-country=Haiti+0.23 occupation=Machine-op-inspct-0.216occupation=Adm-clerical...',incomegroup
0.699736,0.561224,0.426775,0.286057,0.679836,0.473464,0.358507,0.320069,0.508934,0.304687,0.735952,0.248555,0.685372,0.380204,0.445424,0.305681,0.481933,0.69598,0.226858,0.694115,0.433063,0.08196,0.594613,0.305319,0.472231,0
0.226115,0.835419,0.38926,0.434778,0.394068,0.672304,0.640491,0.444062,0.540645,0.300183,0.641643,0.287847,0.640432,0.513925,0.436328,0.377993,0.335681,0.685177,0.166285,0.590655,0.637418,0.120437,0.582598,0.441912,0.294983,1
0.441573,0.858771,0.571778,0.523111,0.398592,0.806123,0.229876,0.385413,0.481043,0.215887,0.468841,0.260679,0.689984,0.466031,0.419425,0.398634,0.409547,0.645402,0.190796,0.610778,0.592464,0.164734,0.521398,0.397203,0.255089,1
0.303957,0.842006,0.393398,0.497972,0.374202,0.671393,0.524416,0.389157,0.417898,0.252387,0.591263,0.266865,0.628135,0.492772,0.381236,0.410872,0.388621,0.665792,0.153867,0.589478,0.62893,0.12961,0.605981,0.420064,0.29486,1
0.711673,0.703172,0.664631,0.279409,0.229788,0.627091,0.651208,0.420668,0.532003,0.127325,0.574201,0.377306,0.698153,0.611476,0.41625,0.419859,0.270732,0.725896,0.178669,0.539033,0.679038,0.103891,0.550804,0.436347,0.20302,0
0.551188,0.814131,0.401593,0.382453,0.504307,0.535944,0.757323,0.40119,0.408457,0.297382,0.463225,0.26944,0.593523,0.415235,0.414387,0.381509,0.352819,0.732582,0.152576,0.813991,0.689719,0.144059,0.571233,0.366145,0.389169,0
0.527769,0.901198,0.456655,0.350734,0.49732,0.593044,0.795767,0.440418,0.396201,0.364906,0.538891,0.273647,0.672236,0.464356,0.391875,0.339428,0.389307,0.668679,0.152385,0.525003,0.607625,0.132217,0.625607,0.406497,0.284918,0
0.683635,0.884662,0.470185,0.44184,0.400833,0.659586,0.561811,0.453419,0.574971,0.317793,0.731084,0.254467,0.628196,0.53633,0.430967,0.378933,0.367265,0.679053,0.163406,0.576275,0.646637,0.117201,0.565714,0.426651,0.291859,1
0.500342,0.906239,0.517986,0.368188,0.477226,0.611558,0.802631,0.411419,0.413188,0.340704,0.530354,0.301476,0.66639,0.451303,0.421358,0.397262,0.31565,0.650347,0.151346,0.691342,0.607805,0.100797,0.580387,0.374067,0.327363,0
0.247468,0.829105,0.430762,0.455311,0.383305,0.664001,0.553751,0.386139,0.420809,0.250643,0.586137,0.27061,0.634682,0.500134,0.385395,0.415424,0.386175,0.667864,0.15274,0.59016,0.63178,0.127924,0.602112,0.417295,0.290526,0
0.136791,0.845637,0.517957,0.473482,0.401437,0.473764,0.593726,0.513968,0.582123,0.313423,0.563616,0.300746,0.676544,0.468578,0.3856,0.411338,0.418844,0.653924,0.138678,0.574252,0.643189,0.124291,0.564931,0.406187,0.281386,0
0.626519,0.87869,0.335482,0.43384,0.441294,0.601297,0.689785,0.412332,0.447097,0.30109,0.519538,0.307762,0.677092,0.475043,0.424804,0.468679,0.322538,0.659434,0.14267,0.518881,0.659523,0.152765,0.62853,0.430474,0.322989,0
0.176949,0.837749,0.514177,0.442782,0.327081,0.479218,0.51571,0.410776,0.329434,0.358046,0.640357,0.310672,0.668876,0.486495,0.391894,0.350811,0.374393,0.684736,0.148931,0.520929,0.592572,0.138573,0.587456,0.401546,0.255405,0
0.780928,0.918295,0.351019,0.564414,0.355695,0.646528,0.445672,0.436498,0.516275,0.420942,0.570984,0.268322,0.64695,0.5251,0.390335,0.395612,0.365205,0.66849,0.144841,0.592793,0.680152,0.125623,0.607586,0.38894,0.255169,0
0.365454,0.656455,0.401981,0.427679,0.109245,0.617928,0.70488,0.347598,0.493314,0.303034,0.551426,0.262838,0.677549,0.516501,0.374088,0.343595,0.401142,0.675386,0.153951,0.513615,0.649118,0.127573,0.585549,0.400676,0.254504,0
0.625217,0.92381,0.448856,0.512879,0.456929,0.61935,0.670573,0.39753,0.490499,0.396298,0.478794,0.281343,0.660853,0.504164,0.403575,0.398487,0.352238,0.679908,0.148232,0.596521,0.670941,0.129354,0.6019,0.410355,0.256699,0
0.302105,0.831635,0.374835,0.413175,0.370912,0.687001,0.512257,0.50739,0.472692,0.255498,0.645131,0.315234,0.629393,0.506456,0.408954,0.383345,0.310857,0.691929,0.178221,0.590925,0.628549,0.121103,0.61187,0.450268,0.291352,1
0.44309,0.813359,0.494882,0.384116,0.376349,0.736205,0.253316,0.452104,0.452297,0.248955,0.467801,0.273814,0.693629,0.466398,0.415081,0.394272,0.390964,0.677667,0.143532,0.572919,0.606192,0.137508,0.58766,0.414551,0.302005,0
0.410883,0.893708,0.727562,0.370149,0.470286,0.541334,0.649977,0.520805,0.649023,0.418381,0.794432,0.347014,0.632446,0.451052,0.386502,0.408001,0.423472,0.670847,0.148214,0.581867,0.642821,0.140448,0.680074,0.388604,0.287913,0
0.157165,0.84283,0.444117,0.430918,0.39414,0.464517,0.599311,0.606209,0.550146,0.264476,0.605191,0.270718,0.648746,0.511523,0.43638,0.36979,0.323253,0.67179,0.163771,0.573529,0.619309,0.123699,0.582157,0.437914,0.305465,0
0.28788,0.817003,0.288922,0.403847,0.354081,0.62508,0.599367,0.455337,0.406,0.344477,0.573635,0.28206,0.647768,0.476421,0.36905,0.352181,0.38893,0.674859,0.158416,0.533982,0.634462,0.138166,0.610711,0.414998,0.27344,0
0.39878,0.869713,0.65413,0.51089,0.37749,0.676568,0.214361,0.493907,0.656892,0.419888,0.518908,0.315174,0.688669,0.48686,0.427571,0.367608,0.35971,0.707303,0.1532,0.567483,0.679323,0.1445,0.651488,0.38865,0.2562,0
0.60435,0.820079,0.621762,0.375439,0.451333,0.653795,0.379436,0.422841,0.400919,0.091265,0.575237,0.382667,0.623126,0.59567,0.393709,0.465701,0.469919,0.702837,0.195997,0.563336,0.617203,0.109392,0.644312,0.419638,0.228127,0
0.517744,0.960647,0.743145,0.562639,0.486091,0.527047,0.610506,0.360526,0.362628,0.28734,0.547696,0.257117,0.637835,0.449102,0.385525,0.398976,0.393357,0.653233,0.18098,0.581331,0.739698,0.117132,0.701538,0.428946,0.309422,0
0.456616,0.822575,0.508218,0.427082,0.385076,0.741373,0.275281,0.472527,0.5219,0.275489,0.483636,0.316772,0.734357,0.371496,0.412001,0.388661,0.404903,0.651641,0.199857,0.612216,0.588904,0.158389,0.514303,0.41329,0.279244,0
0.217466,0.860006,0.520795,0.541715,0.363901,0.515104,0.56101,0.42772,0.511032,0.406334,0.576566,0.325616,0.645595,0.396931,0.376383,0.415777,0.422784,0.652327,0.168534,0.607702,0.774827,0.134749,0.671084,0.440731,0.298586,1
0.576773,0.063901,0.45677,0.62919,0.483045,0.912216,0.49193,0.647603,0.370678,0.451907,0.405275,0.297764,0.869895,0.512799,0.60709,0.617495,0.048739,0.598625,0.015747,0,0.805608,0.276063,0.742397,0.36678,0.550323,0
0.273739,0.830857,0.376178,0.443015,0.374588,0.678561,0.584463,0.423938,0.531284,0.285648,0.650081,0.28997,0.646803,0.530811,0.429605,0.379349,0.339404,0.691009,0.170108,0.578619,0.650503,0.111556,0.573175,0.435056,0.284863,1
0.533223,0.814713,0.456481,0.428381,0.351584,0.728344,0.232373,0.451314,0.517072,0.286822,0.505903,0.307573,0.734906,0.396286,0.397532,0.377349,0.409383,0.68583,0.157138,0.558006,0.621154,0.116331,0.55848,0.422144,0.314256,1
0.261474,0.144389,0.766986,0.877191,0.516616,0.674221,0.590835,0.504753,0.222132,0.242828,0.596801,0.289199,0.693987,0.346671,0.350291,0.455145,0.478989,0.657462,0.218345,0.557753,0.892492,0.125953,0.654024,0.421559,0.405812,1
0.16007,0.830532,0.441529,0.4615,0.335575,0.444064,0.614721,0.475787,0.492864,0.298556,0.539349,0.265981,0.671475,0.501432,0.414942,0.39979,0.335341,0.646156,0.149345,0.663937,0.648214,0.092666,0.517376,0.358086,0.310342,0
0.752022,0.917792,0.424186,0.52549,0.443951,0.625632,0.527785,0.368234,0.423438,0.225762,0.535128,0.282999,0.665123,0.506213,0.386947,0.410939,0.37479,0.679646,0.153138,0.56031,0.642797,0.125264,0.582502,0.411588,0.2784,0
0.741064,0.679178,0.707133,0.241861,0.179373,0.615088,0.627952,0.468024,0.506395,0.295024,0.685531,0.280869,0.683322,0.434873,0.374242,0.388353,0.413177,0.656159,0.16024,0.573148,0.604071,0.107248,0.618903,0.409865,0.316223,0
0.114505,0.838373,0.462761,0.446365,0.399689,0.322786,0.582601,0.659954,0.537702,0.234144,0.481815,0.210739,0.672086,0.513051,0.415503,0.421894,0.395195,0.641657,0.121413,0.604568,0.650899,0.117882,0.57933,0.44071,0.2921,0
0.757203,0.862792,0.105346,0.492241,0.307211,0.539476,0.529691,0.431653,0.443381,0.360771,0.644733,0.314992,0.646988,0.535467,0.380899,0.438388,0.440883,0.68573,0.134648,0.621902,0.60253,0.126175,0.602334,0.419199,0.24606,0
0.311239,0.563442,0.239286,0.356969,0.562717,0.56078,0.37396,0.351175,0.43004,0.349903,0.566802,0.279011,0.752789,0.571843,0.27858,0.460475,0.254715,0.661938,0.128728,0.65079,0.497798,0.1393,0.758012,0.391723,0.221534,0
0.141025,0.848813,0.429741,0.482417,0.400312,0.324223,0.587907,0.657226,0.548449,0.24347,0.479157,0.205758,0.671001,0.501778,0.422582,0.420439,0.401951,0.62803,0.134238,0.619125,0.642233,0.132248,0.559702,0.43682,0.284173,0
0.732182,0.796235,0.71532,0.65907,0.195999,0.484483,0.63789,0.259059,0.498935,0.23938,0.491418,0.250889,0.676122,0.492028,0.392815,0.398686,0.395023,0.663384,0.172103,0.55608,0.780378,0.120895,0.640999,0.421025,0.279168,0
0.717374,0.884028,0.441254,0.388,0.39996,0.621891,0.481398,0.519897,0.442208,0.322581,0.665332,0.315821,0.678006,0.410422,0.367657,0.390566,0.383854,0.659403,0.160715,0.57857,0.605157,0.111034,0.63257,0.409349,0.322305,0
0.69876,0.934557,0.410289,0.525712,0.469322,0.642868,0.647801,0.416733,0.557932,0.280051,0.589102,0.293449,0.66681,0.515604,0.44142,0.371784,0.327072,0.693516,0.164668,0.565871,0.644112,0.120137,0.56321,0.438461,0.286259,0
0.734465,0.759752,0.525385,0.600526,0.073628,0.460639,0.58238,0.457918,0.581968,0.532993,0.440706,0.296362,0.598354,0.58843,0.334386,0.430116,0.327799,0.678483,0.167665,0.565183,0.60313,0.137431,0.594621,0.402458,0.297249,0
0.529867,0.923151,0.507028,0.552057,0.421745,0.434288,0.673294,0.385331,0.396396,0.358415,0.503896,0.284009,0.667788,0.456095,0.370762,0.355716,0.387115,0.676565,0.182413,0.517418,0.782625,0.13151,0.659259,0.424132,0.26607,0
0.343072,0.110174,0.441239,0.731436,0.516399,0.747269,0.765226,0.532097,0.308752,0.310222,0.661711,0.256845,0.522861,0.488141,0.384559,0.385572,0.362079,0.697704,0.184133,0.544571,0.773895,0.135144,0.667466,0.408372,0.258647,1
0.701751,0.905525,0.283216,0.548621,0.353565,0.605909,0.52641,0.452354,0.498092,0.429945,0.569824,0.273937,0.640325,0.515057,0.388753,0.399472,0.358777,0.667143,0.143396,0.600874,0.673141,0.131194,0.616407,0.393374,0.261498,0
0.274551,0.821607,0.452158,0.401937,0.368093,0.678831,0.52406,0.44296,0.460751,0.389954,0.523284,0.29037,0.64921,0.505506,0.400617,0.410942,0.359611,0.657792,0.184705,0.63631,0.660324,0.146454,0.581994,0.398208,0.228518,1
0.242356,0.852135,0.519457,0.5456,0.249602,0.377387,0.440819,0.276554,0.283323,0.453815,0.746833,0.372197,0.715311,0.475084,0.487003,0.376179,0.339072,0.687801,0.138024,0.561212,0.6188,0.127034,0.547652,0.449998,0.287675,0
0.26658,0.815026,0.31656,0.398136,0.357618,0.630338,0.602116,0.443963,0.408079,0.337808,0.573985,0.282338,0.650377,0.483731,0.368685,0.354179,0.389437,0.676592,0.158983,0.532391,0.638059,0.135177,0.606947,0.412734,0.269056,1
0.715387,0.853865,0.57249,0.284247,0.41298,0.636485,0.502461,0.527889,0.439496,0.340252,0.719119,0.285344,0.656131,0.406933,0.370041,0.391656,0.417485,0.655715,0.164434,0.582991,0.601612,0.110783,0.627012,0.417589,0.331103,0
0.364808,0.838251,0.373986,0.474507,0.346724,0.674287,0.519669,0.407938,0.485403,0.421987,0.542662,0.266048,0.643589,0.51172,0.398113,0.394134,0.37659,0.673497,0.151944,0.601278,0.679233,0.12209,0.605776,0.405707,0.261507,1
0.759866,0.887193,0.381238,0.456217,0.432364,0.571612,0.580999,0.418453,0.481844,0.284829,0.554634,0.330191,0.713448,0.423725,0.382086,0.399969,0.37989,0.686621,0.161449,0.556332,0.647983,0.113354,0.562389,0.422358,0.297422,0
0.707618,0.11793,0.496121,0.610034,0.557824,0.698929,0.901345,0.579583,0.395641,0.414955,0.659591,0.238319,0.64681,0.61361,0.502813,0.553518,0.350205,0.67742,0.149299,0.240673,0.613635,0.249216,0.601998,0.354562,0.625724,0
0.257409,0.784653,0.3494,0.36258,0.356955,0.673413,0.572791,0.397057,0.475247,0.300539,0.587179,0.301496,0.660644,0.501074,0.415573,0.473325,0.355829,0.669323,0.130379,0.511618,0.663656,0.136367,0.647906,0.425362,0.333268,1
0.357183,0.82414,0.36416,0.422139,0.344439,0.659166,0.5104,0.449046,0.46195,0.417869,0.536151,0.279807,0.64295,0.503749,0.395043,0.397967,0.363644,0.674916,0.153345,0.605863,0.672309,0.12633,0.618621,0.409698,0.263582,0
0.650521,0.916857,0.410467,0.474333,0.475579,0.482955,0.614981,0.550958,0.504238,0.243238,0.454446,0.255383,0.681402,0.49326,0.413195,0.428104,0.375003,0.662815,0.124894,0.60978,0.656296,0.125626,0.590249,0.453069,0.28183,0
0.627061,0.925545,0.475266,0.490907,0.493889,0.624885,0.683248,0.415016,0.56218,0.338907,0.528919,0.341753,0.683223,0.43727,0.391767,0.416385,0.398047,0.670272,0.13787,0.588312,0.640038,0.138626,0.579582,0.422485,0.278891,0
0.742531,0.910754,0.445182,0.493934,0.449302,0.609541,0.554016,0.440634,0.463181,0.256762,0.554942,0.335282,0.694989,0.409913,0.367571,0.400395,0.367376,0.684346,0.166743,0.567727,0.631942,0.118176,0.585057,0.433756,0.301003,0
0.788389,0.906122,0.232803,0.514017,0.360285,0.622029,0.462505,0.531796,0.524958,0.298161,0.674517,0.305808,0.639633,0.512688,0.415734,0.377006,0.313774,0.682628,0.164335,0.576982,0.634101,0.127939,0.601031,0.429598,0.294291,0
0.722835,0.905233,0.186013,0.57626,0.339034,0.590652,0.537475,0.439922,0.445394,0.342159,0.645339,0.308396,0.621256,0.513326,0.370479,0.43426,0.434431,0.677884,0.137263,0.639106,0.580469,0.134619,0.62524,0.4341,0.256037,0
0.529766,0.786576,0.385583,0.305488,0.52396,0.510785,0.751532,0.415972,0.386393,0.307682,0.469753,0.249912,0.612775,0.449752,0.385482,0.331559,0.424066,0.7581,0.154962,0.640834,0.701851,0.167282,0.605982,0.390396,0.333602,1
0.624934,0.875866,0.594874,0.477421,0.406156,0.667011,0.526875,0.306467,0.501032,0.263871,0.676023,0.222977,0.642595,0.555352,0.395931,0.422345,0.439583,0.65578,0.161168,0.577026,0.659144,0.121395,0.530443,0.380474,0.25689,0
0.557571,0.716456,0.419522,0.23632,0.419157,0.601679,0.37456,0.450854,0.468396,0.181901,0.472675,0.591471,0.568083,0.697286,0.447412,0.284,0.576992,0.59678,0.136558,0.610299,0.728314,0.143081,0.589146,0.42699,0.336608,0
0.532009,0.663087,0.649337,0.363627,0.131113,0.752715,0.343395,0.453026,0.562471,0.350374,0.384639,0.274606,0.712075,0.487664,0.42054,0.372498,0.358988,0.680953,0.142533,0.590536,0.635513,0.136183,0.610548,0.408579,0.263703,0
0.275646,0.822745,0.412495,0.44511,0.37141,0.660625,0.522287,0.390412,0.409051,0.244399,0.588453,0.275504,0.637416,0.504744,0.381467,0.416679,0.384436,0.670829,0.154836,0.585549,0.635801,0.125332,0.601587,0.415335,0.287075,0
0.626258,0.956412,0.595264,0.605007,0.456624,0.48924,0.597309,0.41174,0.526077,0.379372,0.517533,0.336001,0.669959,0.395786,0.381853,0.413279,0.406728,0.66028,0.166773,0.590228,0.775285,0.136965,0.658544,0.440456,0.290022,0
0.738303,0.887803,0.406942,0.444858,0.439399,0.577255,0.579563,0.433677,0.472173,0.275707,0.551839,0.335583,0.709443,0.419404,0.378382,0.402027,0.372727,0.686659,0.162928,0.561068,0.642229,0.115468,0.571039,0.426005,0.298077,0
0.47302,0.969157,0.784722,0.526075,0.556133,0.518452,0.635488,0.458284,0.474096,0.203327,0.507469,0.229305,0.677488,0.489464,0.425706,0.398949,0.40047,0.606488,0.204575,0.609079,0.573595,0.160697,0.520238,0.376603,0.247752,0
0.095335,0.858717,0.647042,0.557107,0.392285,0.564165,0.57907,0.326533,0.592913,0.356418,0.599826,0.32866,0.649978,0.44762,0.366609,0.426948,0.459268,0.686022,0.13761,0.568723,0.781807,0.1077,0.683546,0.43199,0.304611,1
0.691464,0.869056,0.520209,0.409884,0.390749,0.651884,0.514772,0.437598,0.527115,0.42964,0.59863,0.250927,0.647458,0.518023,0.419352,0.415791,0.403267,0.627304,0.204298,0.651466,0.658265,0.169189,0.51624,0.369454,0.203009,0
0.803344,0.727084,0.590801,0.474639,0.151769,0.639623,0.565444,0.377467,0.505721,0.226387,0.643745,0.232854,0.630316,0.521192,0.375671,0.405986,0.4069,0.655599,0.147496,0.575526,0.624661,0.132059,0.600247,0.407285,0.287625,0
0.717387,0.693358,0.545309,0.347491,0.174323,0.556556,0.730664,0.421978,0.515755,0.224602,0.627698,0.28413,0.703154,0.395383,0.349256,0.402348,0.381392,0.682875,0.157033,0.549447,0.691517,0.143921,0.466891,0.466022,0.304534,0
0.138849,0.877951,0.651533,0.589136,0.370669,0.554019,0.479714,0.289398,0.413666,0.255591,0.673571,0.288761,0.641716,0.515721,0.402346,0.40965,0.404554,0.69231,0.117093,0.555785,0.57869,0.12048,0.601309,0.408135,0.297687,1
0.549091,0.934842,0.35607,0.611387,0.391164,0.497101,0.572076,0.52962,0.675083,0.327971,0.770244,0.345393,0.630521,0.523642,0.426063,0.3731,0.300871,0.705162,0.168603,0.560437,0.665466,0.141665,0.648816,0.410878,0.281165,0
0.690236,0.920484,0.309406,0.574708,0.365293,0.623052,0.527627,0.463818,0.494912,0.422953,0.568995,0.27342,0.629602,0.503884,0.384194,0.398119,0.354118,0.663979,0.144565,0.608668,0.662742,0.135674,0.628091,0.400266,0.266466,0
0.75812,0.903658,0.40711,0.44081,0.432897,0.60641,0.570092,0.44558,0.47795,0.406269,0.471871,0.293418,0.674554,0.501725,0.40794,0.39673,0.346916,0.68321,0.14867,0.587888,0.67429,0.130259,0.603059,0.407306,0.256622,0
0.292645,0.826447,0.363806,0.467612,0.29141,0.534154,0.522574,0.345042,0.339847,0.416883,0.674119,0.356496,0.690242,0.463626,0.456823,0.384138,0.338843,0.680241,0.15094,0.581595,0.653216,0.128031,0.584578,0.468097,0.302614,1
0.131512,0.845381,0.445503,0.463321,0.399739,0.32392,0.581331,0.669197,0.537277,0.238763,0.481917,0.209022,0.667029,0.504342,0.414955,0.419369,0.394791,0.639139,0.121066,0.60757,0.645641,0.121325,0.584495,0.444145,0.297138,0
0.245473,0.825421,0.408877,0.417117,0.390033,0.660942,0.586137,0.445141,0.519468,0.341148,0.591281,0.342863,0.657408,0.44337,0.373842,0.4225,0.405326,0.66726,0.145494,0.602425,0.64096,0.133032,0.599497,0.423275,0.28127,1
0.290315,0.807624,0.264712,0.414292,0.34487,0.609352,0.63764,0.38725,0.447482,0.368783,0.579464,0.264476,0.66704,0.502012,0.385128,0.349795,0.412863,0.676781,0.152593,0.51849,0.658065,0.127608,0.575148,0.399249,0.26493,0
0.444096,0.917121,0.665348,0.380599,0.459857,0.445175,0.6801,0.40507,0.305837,0.371323,0.607385,0.307895,0.694246,0.476407,0.409933,0.339218,0.371504,0.681021,0.145224,0.508901,0.567532,0.131154,0.604617,0.392515,0.264582,1
0.377369,0.823687,0.343433,0.441162,0.336457,0.65558,0.515046,0.416036,0.479736,0.427822,0.541121,0.270624,0.650305,0.515009,0.400555,0.395681,0.375754,0.67568,0.151362,0.597587,0.683448,0.121115,0.602533,0.40269,0.25994,0
0.577354,0.944934,0.70399,0.463059,0.508433,0.488233,0.543811,0.505381,0.421753,0.203894,0.528214,0.240563,0.670464,0.503834,0.395765,0.389097,0.38217,0.653478,0.151914,0.546834,0.600319,0.113196,0.607662,0.398741,0.299791,0
0.27505,0.827221,0.517976,0.457214,0.313692,0.464672,0.426233,0.433399,0.366441,0.315771,0.679719,0.354983,0.693512,0.412327,0.388485,0.398687,0.369427,0.684949,0.157181,0.57072,0.58827,0.12015,0.575866,0.421128,0.297672,0
0.140998,0.842896,0.505314,0.456372,0.401073,0.467492,0.588168,0.541746,0.56911,0.313194,0.560124,0.307158,0.672731,0.458852,0.383339,0.411942,0.411364,0.653112,0.139325,0.578869,0.635927,0.128723,0.575405,0.410652,0.285549,1
0.593728,0.907592,0.56435,0.526982,0.45441,0.469805,0.609573,0.382534,0.652593,0.30749,0.651937,0.366819,0.725697,0.463102,0.398614,0.396028,0.377607,0.715897,0.166471,0.5218,0.700747,0.114228,0.586097,0.389695,0.268617,1
0.069006,0.886885,0.637034,0.608292,0.433564,0.618605,0.552492,0.368176,0.629678,0.232488,0.701533,0.319141,0.609803,0.51977,0.376114,0.411108,0.396489,0.716257,0.129738,0.544594,0.643595,0.130084,0.69714,0.407398,0.303161,1
0.16828,0.828498,0.445787,0.414875,0.363727,0.451927,0.542216,0.56706,0.421569,0.276542,0.543679,0.263088,0.661309,0.501378,0.362522,0.349352,0.380424,0.667714,0.160023,0.5093,0.629947,0.12895,0.597258,0.403441,0.267135,0
0.245527,0.838006,0.42017,0.448201,0.312286,0.456478,0.506214,0.444966,0.322394,0.38048,0.639085,0.31097,0.664263,0.467064,0.394261,0.345381,0.373406,0.680534,0.146913,0.523642,0.584369,0.146615,0.59618,0.406572,0.267421,0
0.561446,0.91559,0.49866,0.381481,0.508065,0.640352,0.741637,0.458761,0.492803,0.302669,0.613333,0.292414,0.662003,0.500421,0.444224,0.365768,0.327545,0.683607,0.166864,0.575319,0.611364,0.11281,0.607957,0.434939,0.304056,0
0.639313,0.973037,0.504995,0.67121,0.343517,0.294258,0.585218,0.445681,0.58944,0.951604,0.002805,0.463568,0.302384,0.987241,0.001912,0.723263,0.198361,0.845639,0.376183,0.169434,0.053163,0.10153,0.012037,0.499641,0.980716,0
0.767402,0.910888,0.330013,0.52676,0.360249,0.628072,0.465697,0.479465,0.504664,0.430699,0.562384,0.276122,0.64291,0.508001,0.392468,0.396291,0.355112,0.665744,0.143336,0.601923,0.667969,0.134253,0.62176,0.395637,0.263858,0
0.813732,0.331428,0.682619,0.201051,0.122777,0.465112,0.635482,0.320142,0.66478,0.197618,0.694307,0.229155,0.831998,0.485089,0.314255,0.343885,0.35189,0.669393,0.207884,0.72228,0.571035,0.108733,0.917991,0.327849,0.524693,0
0.332969,0.822743,0.402045,0.431949,0.34633,0.668774,0.519474,0.402953,0.479905,0.412706,0.540756,0.272631,0.651942,0.524481,0.398145,0.399494,0.373779,0.678165,0.152944,0.59746,0.686292,0.117333,0.600463,0.400959,0.253421,0
0.272914,0.798306,0.396022,0.392702,0.358427,0.638232,0.519952,0.38006,0.407608,0.247309,0.587823,0.280414,0.652599,0.521644,0.386057,0.420927,0.386853,0.676463,0.154175,0.575944,0.649417,0.118823,0.58798,0.406219,0.278327,0
0.215307,0.858193,0.556608,0.560789,0.357241,0.530459,0.54304,0.368411,0.525997,0.393264,0.585845,0.318467,0.657322,0.426519,0.376031,0.417758,0.435478,0.65831,0.170057,0.593324,0.795464,0.121064,0.647736,0.428545,0.283206,0
0.748586,0.218333,0.632565,0.917592,0.635028,0.829145,0.740246,0.433275,0.405675,0.188543,0.615216,0.251292,0.674959,0.55081,0.411033,0.3979,0.338148,0.702985,0.122974,0.546604,0.708942,0.100442,0.509189,0.424705,0.275444,1
0.544751,0.95042,0.70297,0.613433,0.459436,0.545857,0.561432,0.360875,0.534072,0.338712,0.449386,0.312036,0.591465,0.580478,0.327298,0.456123,0.376841,0.71675,0.145795,0.513935,0.558269,0.120027,0.59577,0.429556,0.34751,1
0.5154,0.78793,0.332757,0.365251,0.324316,0.687486,0.322831,0.40028,0.511388,0.368474,0.495799,0.291587,0.71425,0.507177,0.436357,0.410681,0.478095,0.697636,0.126937,0.608219,0.587499,0.124917,0.55884,0.424089,0.256831,0
